id,stationery
525,"['打孔器', '挂劳夹']"
526,"['文件套', '圆珠笔']"
527,['无线装订本']
528,"['胶带', '笔筒', '文件套', '票据夹', '中性笔', '便利贴']"
529,"['拍纸本', '便利贴']"
530,"['笔袋', '铅笔', '无线装订本', '报刊架']"
531,['修正液']
533,['无线装订本']
534,"['削笔刀', '无碳复写票据', '修正带', '橡皮', '板夹', '中性笔']"
535,['无线装订本']
536,"['胶带', '无线装订本', '软笔', '板夹']"
537,"['票夹', '电脑夹']"
538,"['白板系列', '电脑夹', '支票夹', '美工刀', '活页本', '橡皮', '中性笔']"
539,"['台座系列', '复写纸', '账本账册', '中性笔']"
540,"['胶带', '笔袋']"
541,['印台']
542,"['印台', '铅笔']"
543,"['会议记录本', '订书机', '印台', '分类文件夹', '钥匙管理', '号码机', '复写纸', '铅笔', '修正带', '橡皮', '用友耗材']"
544,['圆珠笔']
545,"['笔筒', '胶棒', '便利贴']"
546,"['胶带', '档案袋', '仪尺', '无线装订本', '中性笔', '便利贴']"
547,['中性笔']
548,"['胶带', '会议记录本', '剪刀', '复写纸', '中性笔']"
549,['中性笔']
550,"['圆珠笔', '活页本']"
551,"['笔筒', '荧光笔']"
552,['CD包/册']
553,"['订书机', '墨水笔芯']"
555,"['胶棒', '铅笔', '无线装订本']"
556,['卡片袋']
557,['卡片袋']
558,"['便签纸', '会议记录本', '螺旋本', '圆珠笔', '无线装订本']"
559,['卡片袋']
560,"['会议记录本', '铅笔', '名片盒']"
561,"['证书系列', '笔筒', '胶棒']"
562,"['胶带', '订书机', '圆珠笔', '无线装订本', '中性笔', '便利贴']"
563,['中性笔']
564,"['档案盒', '会议记录本', '拍纸本', '钉针系列', '橡皮', '名片盒', '中性笔', '便利贴']"
565,"['铅笔', '仪尺']"
566,['无线装订本']
567,"['笔筒', '书立']"
568,"['电脑夹', '白板笔', '书立', '铅笔', '修正带']"
569,"['胶带', '蜡笔', '复写纸', '中性笔']"
570,"['便签纸', '票夹', '支票夹', '号码机', '胶棒']"
571,['削笔刀']
572,"['订书机', '墨水笔芯', '钥匙管理', '文件套', '资料册', '圆珠笔', '杂志架', '活页本']"
573,"['笔筒', '圆珠笔', '活页本', '胶水', '中性笔', '便利贴']"
574,['卡片袋']
575,"['便签纸', '支票夹']"
576,['卡片袋']
577,['胶棒']
578,['铅笔']
579,"['墨水笔芯', '票据夹', '用友耗材']"
580,"['会议记录本', '复写纸', '中性笔']"
581,['卡片袋']
582,"['订书机', '支票夹', '记号笔', '活页本', '胶水']"
583,"['证书系列', '打孔器', '铅笔', '活页本', '名片盒']"
584,"['卡片袋', '笔袋', '支票夹', '铅笔', '票据夹']"
585,"['票据装订机', '起钉器']"
586,"['白板系列', '便签纸', '印台', '文件套', '铅笔', '中性笔']"
587,"['美工刀', '中性笔']"
588,"['白板系列', '会议记录本', '订书机', '胶带座', '螺旋本', '笔筒', '分类文件夹', '账本账册', '橡皮', '中性笔', '便利贴']"
589,"['无孔文件夹', '剪刀']"
590,"['台历架', '文件篮', '仪尺']"
591,['资料架']
592,"['剪刀', '资料架', '名片盒']"
593,"['档案袋', '活页本']"
594,"['铅笔', '无线装订本']"
595,"['便签纸', '圆珠笔', '美工刀']"
596,"['手提金库', '胶带', '证书系列', '笔袋', '钥匙管理', '号码机', '圆珠笔', '活页本', '橡皮', '中性笔']"
597,"['档案袋', '剪刀', '皮面本', '无线装订本', '中性笔']"
598,"['蜡笔', '印台', '剪刀', '铅笔', '活页本', '仪尺', '橡皮', '中性笔', '便利贴']"
599,"['电脑夹', '书立']"
600,"['计算器', '铅笔', '胶水']"
601,['卡片袋']
602,['卡片袋']
603,['卡片袋']
604,"['有孔文件夹', '复写纸', '中性笔']"
605,"['胶带', '会议记录本', '圆珠笔', '复写纸', '账本账册', '无线装订本', '毛笔', '板夹', '中性笔']"
607,"['胶带', '证书系列', '螺旋本', '无碳复写票据', '复写纸']"
608,"['档案盒', '笔袋', '墨水笔芯', '切纸刀', '中性笔']"
609,"['便签纸', '印章箱', '公事包', '胶棒', '圆珠笔', '铅笔', '仪尺', '无线装订本', '中性笔', '便利贴']"
611,['无线装订本']
612,"['便签纸', '胶带', '档案袋', '会议记录本', '铅笔', '挂劳夹', '橡皮', '便利贴']"
613,['圆珠笔']
614,"['档案盒', '笔袋', '会议记录本', '白板笔', '文件套', '胶棒', '资料册', '铅笔', '资料架']"
615,"['档案盒', '笔袋', '公事包', '圆珠笔', '图纸夹', '账本账册', '活页本', '中性笔']"
616,"['证书系列', '墨水笔芯', '公事包', '胶棒', '打孔器', '活页本', '中性笔']"
617,"['胶带', '书立', '胶棒', '美工刀', '无线装订本']"
618,['铅笔']
619,"['卡片袋', '剪刀']"
620,"['剪刀', '账本账册', '中性笔']"
621,"['胶棒', '剪刀', '复写纸', '钉针系列', '胶水']"
622,"['档案盒', '胶带', '笔袋', '支票夹', '铅笔', '橡皮', '用友耗材', '便利贴']"
623,"['档案盒', '手提金库', '档案袋', '笔袋', '电脑夹', '毛笔']"
624,['铅笔']
625,"['证书系列', 'POP笔', '笔袋', '会议记录本', '支票夹', '拍纸本', '修正液', '橡皮', '名片盒', '中性笔']"
626,"['档案盒', '电脑夹', '凭证单据', '胶带座', '拍纸本', '公事包', '资料册', '起钉器', '铅笔', '钢笔', '中性笔']"
627,"['削笔刀', '胶带', '剪刀']"
628,"['档案盒', '笔袋', '圆珠笔', '铅笔']"
629,"['计算器', '文件套', '板夹', '中性笔']"
630,"['便签纸', '有孔文件夹', '电脑夹', '墨水笔芯', '钥匙管理', '胶棒', '资料册', '中性笔']"
631,"['档案盒', '胶带', '台座系列', '笔袋', '笔筒', '文件套', '圆珠笔', '皮面本', '铅笔', '钉针系列']"
632,"['档案盒', '笔袋', '订书机', '笔筒', '剪刀', '杂志架', '铅笔', '中性笔']"
633,"['白板笔', '活页本', '中性笔']"
634,"['蜡笔', '笔袋', '票据装订机', '支票夹', '笔筒', '记号笔', '专用印章', '圆珠笔', '图纸夹', '橡皮']"
635,"['胶带', '便利贴']"
636,"['档案袋', '有孔文件夹', '书立', '圆珠笔', '活页本', '橡皮', '名片盒']"
637,"['印台', '胶棒', '活页本']"
638,"['档案盒', '档案袋', '圆珠笔', '剪刀', '票据夹', '修正带', '中性笔']"
639,['修正带']
640,['卡片袋']
641,"['卡片袋', '铅笔']"
642,"['胶带', '蜡笔', '印章箱', '修正液', '圆珠笔', '铅笔', '无线装订本', '软笔']"
643,"['胶带', '墨水笔芯', '圆珠笔', '铅笔', '便利贴']"
644,"['胶带', '有孔文件夹', '笔袋', '笔筒', '墨水笔芯', '号码机', '铅笔', '活页本', '无线装订本']"
645,"['票夹', '订书机', '印台', '仪尺', '修正带', '无线装订本']"
646,['便签纸']
647,"['订书机', '剪刀', '铅笔', '橡皮']"
648,['无线装订本']
649,"['卡片袋', '印台', '荧光笔', '圆珠笔', '活页本', '板夹']"
650,"['卡片袋', '无孔文件夹', '票据装订机', '台历架', '墨水笔芯', '拍纸本', '号码机', '无线装订本', '名片盒']"
651,"['电脑夹', '无线装订本']"
652,['中性笔']
653,['文件套']
654,"['圆珠笔', '橡皮']"
655,"['公事包', '圆珠笔']"
656,"['胶带', '卡片袋', '水彩笔']"
657,['胶棒']
658,"['胶棒', '剪刀', '铅笔']"
659,"['笔袋', '会议记录本', '笔筒', '书立', '圆珠笔', '中性笔', '便利贴']"
660,"['白板笔', '铅笔', '中性笔']"
661,"['台座系列', '笔袋', '印台', '铅笔', '修正带', '用友耗材']"
662,"['证书系列', '计算器', '圆珠笔', '无线装订本', '毛笔', '名片盒']"
663,"['便签纸', '笔袋', '印台', '票据夹']"
664,"['电脑夹', '会议记录本', '订书机', '荧光笔', '仪尺', '便利贴']"
665,['订书机']
666,"['订书机', '铅笔', '无线装订本', '中性笔']"
667,"['便签纸', '胶棒', '铅笔']"
668,"['分类文件夹', '中性笔']"
669,"['圆珠笔', '铅笔', '活页本', '仪尺', '无线装订本']"
670,"['削笔刀', '台座系列', '会议记录本', '便利贴']"
671,['胶带']
672,['档案盒']
673,"['电脑夹', '印台', '墨水笔芯', '切纸刀', '胶棒', '铅笔', '软笔', '中性笔']"
674,"['证书系列', '无孔文件夹', '胶棒']"
675,"['电脑夹', '公事包', '剪刀', '复写纸', '起钉器', '仪尺', '毛笔', '橡皮']"
676,"['削笔刀', '账本账册', '名片盒', '中性笔']"
677,"['电脑夹', '剪刀', '便利贴']"
678,"['相册', '白板笔', '文件篮', '文件套', '修正带', '钉针系列', '中性笔']"
679,"['印台', '笔筒', '计算器', '号码机', '剪刀', '铅笔', '无线装订本', '毛笔', '中性笔', '便利贴']"
680,"['档案盒', '档案袋', '胶棒', 'CD包/册', '中性笔']"
681,"['台座系列', '水彩笔', '圆珠笔', '复写纸', '铅笔']"
682,"['印章箱', '电脑夹', '铅笔', '仪尺', '中性笔']"
683,"['电脑夹', '剪刀']"
684,"['档案盒', '无孔文件夹', 'CD包/册']"
685,"['印章箱', '胶带座', '财务计算器', '支票夹', '圆珠笔', '活页本', '钉针系列', '中性笔']"
686,"['螺旋本', '铅笔', '中性笔']"
687,['白板笔']
688,"['有孔文件夹', '铅笔']"
690,"['拉链袋', '便利贴']"
691,"['会议记录本', '铅笔', '钉针系列', '无线装订本', '橡皮']"
692,['橡皮']
693,"['会议记录本', '用友耗材']"
694,"['档案盒', '手提金库', '荧光笔', '铅笔']"
695,"['胶带', '档案袋', '文件套', '号码机', '胶棒', '无碳复写票据', '中性笔']"
696,"['胶带', '卡片袋', '账本账册', '无线装订本', '用友耗材']"
697,"['会议记录本', '钥匙管理', '文件套', '圆珠笔', '便利贴']"
698,"['卡片袋', '笔筒', '书立', '铅笔', '修正带', '无线装订本', '胶水']"
699,"['印台', '复写纸', '杂志架', '铅笔', '中性笔']"
700,"['钥匙管理', '胶棒', '修正带', '便利贴']"
701,"['相册', '电脑夹', '会议记录本', '钉针系列', '中性笔']"
702,"['胶带', '蜡笔']"
703,"['档案盒', '证书系列', '印台']"
704,"['铅笔', '修正带', '无线装订本']"
705,"['胶带', '钥匙管理', '剪刀', '中性笔']"
706,['铅笔']
707,"['档案袋', '无孔文件夹', '荧光笔', '圆珠笔', '美工刀', '胶水', '中性笔']"
708,"['证书系列', '文件篮', '荧光笔', '橡皮', '中性笔']"
709,"['档案袋', '钥匙管理', '资料册', '圆珠笔', '仪尺', '修正带', '便利贴']"
710,"['蜡笔', '会议记录本', '分类文件夹', '胶棒', '圆珠笔', '仪尺', '无线装订本', '中性笔']"
711,"['笔袋', '印台', '文件套', '剪刀', '修正带']"
712,"['胶带座', '笔筒', '胶棒', '用友耗材']"
713,"['胶棒', '铅笔']"
714,['卡片袋']
715,"['资料架', '便利贴']"
716,"['资料架', '名片盒']"
717,"['卡片袋', '铅笔']"
718,['铅笔']
719,"['削笔刀', '铅笔']"
720,['铅笔']
721,"['铅笔', '修正带']"
722,['便签纸']
723,"['胶带', '笔袋', '会议记录本', '资料册', '铅笔', '钉针系列', '便利贴']"
724,"['胶带', '无线装订本']"
725,['剪刀']
726,"['电脑夹', '订书机', '剪刀', '铅笔']"
727,"['档案盒', '文件套', '复写纸', '铅笔', '活页本']"
728,"['胶带', '胶棒', '铅笔', '报刊架']"
729,"['铅笔', '无线装订本', '报刊架', '橡皮']"
730,"['卡片袋', '打孔器']"
731,"['便签纸', '号码机', '票据夹', '胶水', '中性笔', '便利贴']"
732,"['档案盒', '证书系列', '订书机', '公事包', '圆珠笔', '铅笔', '中性笔']"
733,"['便签纸', '白板笔', '文件篮', '荧光笔', '中性笔']"
734,"['胶带', '档案袋', '台座系列', '印台', '记号笔', '文件套', '圆珠笔', '无线装订本', '用友耗材']"
735,"['档案盒', '便签纸', '铅笔']"
736,['档案盒']
737,"['便签纸', '仪尺']"
738,"['无孔文件夹', '拍纸本', '钥匙管理', '荧光笔']"
739,['卡片袋']
740,"['便签纸', '圆珠笔', '活页本', '仪尺', '挂劳夹', '中性笔']"
741,"['会议记录本', '橡皮', '名片盒', '中性笔', '便利贴']"
742,"['报告夹', '印台', '胶棒', '铅笔', '无线装订本']"
743,"['仪尺', '钢笔', '橡皮']"
744,"['档案盒', '活页本', '橡皮', '便利贴']"
745,"['凭证单据', '剪刀', '橡皮']"
746,['便利贴']
747,"['印台', '切纸刀', '铅笔']"
748,['便签纸']
749,"['记号笔', '无线装订本']"
750,"['削笔刀', '铅笔']"
751,"['便签纸', '会议记录本', '起钉器']"
752,"['报告夹', '炭笔', '毛笔']"
753,"['卡片袋', '铅笔', '仪尺', '修正带', '无线装订本']"
754,['圆珠笔']
755,"['削笔刀', '胶带', '文件柜']"
757,['卡片袋']
758,['电脑夹']
759,"['手提金库', '圆珠笔', '名片盒', '中性笔']"
760,"['便签纸', '胶棒', '账本账册', '铅笔', '钢笔', '橡皮']"
761,"['白板系列', '台座系列', '无孔文件夹', '笔袋', '水彩笔', '订书机', '印台', '胶带座', '圆珠笔', '账本账册', '铅笔', '毛笔', '名片盒', '中性笔']"
762,"['档案盒', '便签纸', '胶带', '订书机', '钥匙管理', '账本账册', '中性笔']"
763,"['胶带', '相册', '笔袋', '印台', '荧光笔', '圆珠笔', '打孔器', '账本账册', '活页本']"
764,['胶带座']
765,"['无孔文件夹', '包装用品', '支票夹', '笔筒', '圆珠笔', '打孔器']"
766,['资料册']
767,"['铅笔', '无线装订本', '资料架']"
768,['中性笔']
769,"['账本账册', '活页本', '名片盒', '中性笔']"
770,"['胶棒', '铅笔']"
771,"['文件篮', '记号笔', '圆珠笔']"
772,"['白板系列', '笔袋', '水彩笔', '印台', '号码机', '铅笔', '挂劳夹', '名片盒']"
773,"['便签纸', '支票夹', '炭笔', '打孔器', '活页本', '无线装订本', '便利贴']"
774,"['凭证单据', '荧光笔', '圆珠笔']"
775,"['铅笔', '橡皮', '中性笔']"
776,"['印章箱', '水彩笔', '圆珠笔']"
777,"['档案盒', '计算器', '圆珠笔', '起钉器', '中性笔']"
778,"['便签纸', '文件套', '圆珠笔', '中性笔']"
779,['会议记录本']
780,"['档案盒', '圆珠笔', '仪尺']"
781,"['卡片袋', '票夹']"
782,"['手提金库', '证件卡', '蜡笔', '无孔文件夹', '笔袋', '会议记录本', '支票夹', '计算器', '文件套', '荧光笔', '铅笔', '挂劳夹', '无线装订本', '中性笔', '便利贴']"
783,"['胶带', '文件柜', '书立', '文件套', '打孔器', '用友耗材', '中性笔', '便利贴']"
784,"['公事包', '铅笔', '无线装订本', '资料架']"
785,"['文件柜', '中性笔']"
786,['卡片袋']
787,"['无孔文件夹', '电脑夹', '书立', '铅笔', '用友耗材']"
788,"['胶棒', '美工刀', '铅笔']"
789,['胶带']
790,"['圆珠笔', '活页本', '修正带', '无线装订本']"
791,['剪刀']
792,"['胶带', '档案袋', '订书机', '报告夹', '印台', '墨水笔芯', '文件套', '铅笔', '中性笔']"
793,"['无孔文件夹', '记号笔', '名片盒', '中性笔']"
794,"['胶带座', '钢笔']"
795,"['胶带', '蜡笔', '笔袋', '记号笔', '文件套', '修正液', '铅笔', '修正带', '无线装订本', '橡皮', '便利贴']"
796,"['档案盒', '手提金库', '胶带', '证书系列', '相册', '胶棒', '账本账册', '铅笔', '活页本', '仪尺', '中性笔']"
797,"['白板系列', '白板笔', '支票夹', '荧光笔', '圆珠笔', '打孔器', '无碳复写票据', '铅笔', '活页本', '无线装订本', '名片盒', '中性笔']"
798,"['铅笔', '活页本', '中性笔', '便利贴']"
799,['便签纸']
800,"['卡片袋', '印台']"
801,"['证书系列', '电脑夹', '活页本', '中性笔']"
802,"['手提金库', '胶带', '钥匙管理', '胶棒', '圆珠笔', '无线装订本', '用友耗材', '名片盒']"
803,['墨水笔芯']
804,"['笔筒', '书立', '文件套', '胶棒', '铅笔', '钢笔', '橡皮', '中性笔']"
805,"['削笔刀', '印台', '螺旋本', '账本账册', '软笔']"
806,"['印台', '财务计算器', '文件套', '仪尺', '资料架']"
807,"['胶棒', '无线装订本']"
808,['炭笔']
809,"['档案盒', '档案袋', '电脑夹', '支票夹', '剪刀', '中性笔']"
810,"['胶带', '胶棒', '剪刀', '中性笔']"
811,"['证书系列', '会议记录本', '凭证单据', '账本账册', '毛笔', '名片盒', '中性笔', '便利贴']"
812,"['票夹', '中性笔']"
813,['便签纸']
814,"['档案袋', '记号笔', '文件套', '账本账册', '用友耗材']"
815,"['起钉器', '活页本']"
816,['卡片袋']
817,"['便签纸', '胶带', '证书系列', '笔袋', '切纸刀', '资料册', '活页本', '名片盒', '中性笔']"
818,"['电脑夹', '拍纸本', '钥匙管理', '圆珠笔', '复写纸', '修正带', '中性笔']"
